"spcode","kingdom","phylum","class","family","genus","species","common_name","order"
37337924,"Animalia","Chordata","Actinopterygii","Carangidae","Pseudocaranx","spp",NA,"Perciformes"
37290901,"Animalia","Chordata","Actinopterygii","Aploactinidae","Acanthosphex","spp",NA,"Scorpaeniformes"
37465936,"Animalia","Chordata","Actinopterygii","Monacanthidae","Thamnaconus","spp",NA,"Tetraodontiformes"
37342904,"Animalia","Chordata","Actinopterygii","Bramidae","Pterycombus","spp",NA,"Perciformes"
37210906,"Animalia","Chordata","Actinopterygii","Antennariidae","Histiophryne","spp",NA,"Lophiiformes"
37445905,"Animalia","Chordata","Actinopterygii","Centrolophidae","Hyperoglyphe","spp",NA,"Perciformes"
37114909,"Animalia","Chordata","Actinopterygii","Alepocephalidae","Herwigia","spp",NA,"Osmeriformes"
37408918,"Animalia","Chordata","Actinopterygii","Blenniidae","Parablennius","spp",NA,"Perciformes"
37429909,"Animalia","Chordata","Actinopterygii","Eleotridae","Hypseleotris","spp",NA,"Perciformes"
37311921,"Animalia","Chordata","Actinopterygii","Callanthiidae","Callanthias","spp",NA,"Perciformes"
37234902,"Animalia","Chordata","Actinopterygii","Hemiramphidae","Euleptorhamphus","spp",NA,"Beloniformes"
37232915,"Animalia","Chordata","Actinopterygii","Macrouridae","Lucigadus","spp",NA,"Gadiformes"
37108906,"Animalia","Chordata","Actinopterygii","Astronesthidae","Rhadinesthes","spp",NA,"Stomiiformes"
37428968,"Animalia","Chordata","Actinopterygii","Gobiidae","Parkraemeria","spp",NA,"Perciformes"
37327923,"Animalia","Chordata","Actinopterygii","Epigonidae","Sphyraenops","spp",NA,"Perciformes"
37342902,"Animalia","Chordata","Actinopterygii","Bramidae","Eumegistus","spp",NA,"Perciformes"
37311937,"Animalia","Chordata","Actinopterygii","Ostracoberycidae","Ostracoberyx","spp",NA,"Perciformes"
37428913,"Animalia","Chordata","Actinopterygii","Gobiidae","Awaous","spp",NA,"Perciformes"
37384907,"Animalia","Chordata","Actinopterygii","Labridae","Austrolabrus","spp",NA,"Perciformes"
37428977,"Animalia","Chordata","Actinopterygii","Gobiidae","Redigobius","spp",NA,"Perciformes"
37228932,"Animalia","Chordata","Actinopterygii","Bythitidae","Hastatobythites","spp",NA,"Ophidiiformes"
37467907,"Animalia","Chordata","Actinopterygii","Tetraodontidae","Omegophora","spp",NA,"Tetraodontiformes"
37188903,"Animalia","Chordata","Actinopterygii","Ariidae","Cinetodus","spp",NA,"Siluriformes"
37227902,"Animalia","Chordata","Actinopterygii","Macruronidae","Lyconus","spp",NA,"Gadiformes"
37428928,"Animalia","Chordata","Actinopterygii","Gobiidae","Drombus","spp",NA,"Perciformes"
37261904,"Animalia","Chordata","Actinopterygii","Holocentridae","Plectrypops","spp",NA,"Beryciformes"
37085916,"Animalia","Chordata","Actinopterygii","Pristigasteridae","Pellona","spp",NA,"Clupeiformes"
37282902,"Animalia","Chordata","Actinopterygii","Syngnathidae","Bhanotia","spp",NA,"Syngnathiformes"
37068908,"Animalia","Chordata","Actinopterygii","Ophichthidae","Ichthyapus","spp",NA,"Anguilliformes"
37287924,"Animalia","Chordata","Actinopterygii","Synanceiidae","Minous","spp",NA,"Scorpaeniformes"
37321910,"Animalia","Chordata","Actinopterygii","Terapontidae","Pingalla","spp",NA,"Perciformes"
37212906,"Animalia","Chordata","Actinopterygii","Ogcocephalidae","Malthopsis","spp",NA,"Lophiiformes"
37271902,"Animalia","Chordata","Actinopterygii","Trachipteridae","Zu","spp",NA,"Lampriformes"
37228930,"Animalia","Chordata","Actinopterygii","Ophidiidae","Glyptophidium","spp",NA,"Ophidiiformes"
37310906,"Animalia","Chordata","Actinopterygii","Latidae","Psammoperca","spp",NA,"Perciformes"
37245901,"Animalia","Chordata","Actinopterygii","Melanotaeniidae","Cairnsichthys","spp",NA,"Atheriniformes"
37393908,"Animalia","Chordata","Actinopterygii","Percophidae","Squamicreedia","spp",NA,"Perciformes"
37122906,"Animalia","Chordata","Actinopterygii","Myctophidae","Diaphus","spp",NA,"Myctophiformes"
37254902,"Animalia","Chordata","Actinopterygii","Diretmidae","Diretmus","spp",NA,"Beryciformes"
37020919,"Animalia","Chordata","Elasmobranchii","Dalatiidae","Squaliolus","spp",NA,"Squaliformes"
37232906,"Animalia","Chordata","Actinopterygii","Macrouridae","Cetonurus","spp",NA,"Gadiformes"
37210916,"Animalia","Chordata","Actinopterygii","Tetrabrachiidae","Unknown","spp",NA,"Lophiiformes"
37085923,"Animalia","Chordata","Actinopterygii","Pristigasteridae","Unknown","spp",NA,"Clupeiformes"
37287949,"Animalia","Chordata","Actinopterygii","Sebastidae","Unknown","spp",NA,"Scorpaeniformes"
37327926,"Animalia","Chordata","Actinopterygii","Apogonidae","Unknown","spp",NA,"Perciformes"
37327912,"Animalia","Chordata","Actinopterygii","Howellidae","Howella","spp",NA,"Perciformes"
37464907,"Animalia","Chordata","Actinopterygii","Triacanthidae","Triacanthus","spp",NA,"Tetraodontiformes"
37068920,"Animalia","Chordata","Actinopterygii","Ophichthidae","Schultzidia","spp",NA,"Anguilliformes"
37068903,"Animalia","Chordata","Actinopterygii","Ophichthidae","Bascanichthys","spp",NA,"Anguilliformes"
37402901,"Animalia","Chordata","Actinopterygii","Chiasmodontidae","Chiasmodon","spp",NA,"Perciformes"
37106912,"Animalia","Chordata","Actinopterygii","Gonostomatidae","Unknown","spp",NA,"Stomiiformes"
37385905,"Animalia","Chordata","Actinopterygii","Odacidae","Siphonognathus","spp",NA,"Perciformes"
37367904,"Animalia","Chordata","Actinopterygii","Pentacerotidae","Parazanclistius","spp",NA,"Perciformes"
37362901,"Animalia","Chordata","Actinopterygii","Drepaneidae","Drepane","spp",NA,"Perciformes"
37085910,"Animalia","Chordata","Actinopterygii","Clupeidae","Dussumieria","spp",NA,"Clupeiformes"
37068921,"Animalia","Chordata","Actinopterygii","Ophichthidae","Scolecenchelys","spp",NA,"Anguilliformes"
37440906,"Animalia","Chordata","Actinopterygii","Trichiuridae","Lepturacanthus","spp",NA,"Perciformes"
37435907,"Animalia","Chordata","Actinopterygii","Microdesmidae","Ptereleotris","spp",NA,"Perciformes"
37384941,"Animalia","Chordata","Actinopterygii","Labridae","Pteragogus","spp",NA,"Perciformes"
37365902,"Animalia","Chordata","Actinopterygii","Chaetodontidae","Amphichaetodon","spp",NA,"Perciformes"
37188902,"Animalia","Chordata","Actinopterygii","Ariidae","Amissidens","spp",NA,"Siluriformes"
37290908,"Animalia","Chordata","Actinopterygii","Aploactinidae","Kanekonia","spp",NA,"Scorpaeniformes"
37311924,"Animalia","Chordata","Actinopterygii","Serranidae","Chelidoperca","spp",NA,"Perciformes"
37109906,"Animalia","Chordata","Actinopterygii","Melanostomiidae","Opostomias","spp",NA,"Stomiiformes"
37296910,"Animalia","Chordata","Actinopterygii","Platycephalidae","Kumococius","spp",NA,"Scorpaeniformes"
37210901,"Animalia","Chordata","Actinopterygii","Antennariidae","Allenichthys","spp",NA,"Lophiiformes"
37282913,"Animalia","Chordata","Actinopterygii","Syngnathidae","Haliichthys","spp",NA,"Syngnathiformes"
37330903,"Animalia","Chordata","Actinopterygii","Sillaginidae","Sillaginodes","spp",NA,"Perciformes"
37236901,"Animalia","Chordata","Actinopterygii","Scomberesocidae","Scomberesox","spp",NA,"Beloniformes"
37428946,"Animalia","Chordata","Actinopterygii","Gobiidae","Lobulogobius","spp",NA,"Perciformes"
37311945,"Animalia","Chordata","Actinopterygii","Serranidae","Sacura","spp",NA,"Perciformes"
37337919,"Animalia","Chordata","Actinopterygii","Carangidae","Gnathanodon","spp",NA,"Perciformes"
37404906,"Animalia","Chordata","Actinopterygii","Nototheniidae","Pagothenia","spp",NA,"Perciformes"
37469907,"Animalia","Chordata","Actinopterygii","Diodontidae","Tragulichthys","spp",NA,"Tetraodontiformes"
37015909,"Animalia","Chordata","Elasmobranchii","Scyliorhinidae","Halaelurus","spp",NA,"Carcharhiniformes"
37429917,"Animalia","Chordata","Actinopterygii","Eleotridae","Prionobutis","spp",NA,"Perciformes"
37232909,"Animalia","Chordata","Actinopterygii","Macrouridae","Haplomacrourus","spp",NA,"Gadiformes"
37343903,"Animalia","Chordata","Actinopterygii","Caristiidae","Platyberyx","spp",NA,"Perciformes"
37287914,"Animalia","Chordata","Actinopterygii","Setarchidae","Ectreposebastes","spp",NA,"Scorpaeniformes"
37282940,"Animalia","Chordata","Actinopterygii","Syngnathidae","Urocampus","spp",NA,"Syngnathiformes"
37367902,"Animalia","Chordata","Actinopterygii","Pentacerotidae","Evistias","spp",NA,"Perciformes"
37428943,"Animalia","Chordata","Actinopterygii","Gobiidae","Hetereleotris","spp",NA,"Perciformes"
37209901,"Animalia","Chordata","Actinopterygii","Brachionichthyidae","Brachionichthys","spp",NA,"Lophiiformes"
37404908,"Animalia","Chordata","Actinopterygii","Nototheniidae","Pleuragramma","spp",NA,"Perciformes"
37067922,"Animalia","Chordata","Actinopterygii","Congridae","Unknown","spp",NA,"Anguilliformes"
37428901,"Animalia","Chordata","Actinopterygii","Gobiidae","Acanthogobius","spp",NA,"Perciformes"
37340901,"Animalia","Chordata","Actinopterygii","Menidae","Mene","spp",NA,"Perciformes"
37282916,"Animalia","Chordata","Actinopterygii","Syngnathidae","Histiogamphelus","spp",NA,"Syngnathiformes"
37405902,"Animalia","Chordata","Actinopterygii","Artedidraconidae","Dolloidraco","spp",NA,"Perciformes"
37296915,"Animalia","Chordata","Actinopterygii","Platycephalidae","Rogadius","spp",NA,"Scorpaeniformes"
37442902,"Animalia","Chordata","Actinopterygii","Xiphiidae","Xiphias","spp",NA,"Perciformes"
37388902,"Animalia","Chordata","Actinopterygii","Opistognathidae","Stalix","spp",NA,"Perciformes"
37020915,"Animalia","Chordata","Elasmobranchii","Dalatiidae","Isistius","spp",NA,"Squaliformes"
37228950,"Animalia","Chordata","Actinopterygii","Bythitidae","Pseudonus","spp",NA,"Ophidiiformes"
37247901,"Animalia","Chordata","Actinopterygii","Notocheiridae","Iso","spp",NA,"Atheriniformes"
37136901,"Animalia","Chordata","Actinopterygii","Ateleopodidae","Ateleopus","spp",NA,"Ateleopodiformes"
37312904,"Animalia","Chordata","Actinopterygii","Grammistidae","Grammistes","spp",NA,"Perciformes"
37348901,"Animalia","Chordata","Actinopterygii","Lobotidae","Lobotes","spp",NA,"Perciformes"
37210908,"Animalia","Chordata","Actinopterygii","Antennariidae","Kuiterichthys","spp",NA,"Lophiiformes"
37311920,"Animalia","Chordata","Actinopterygii","Serranidae","Caesioscorpis","spp",NA,"Perciformes"
37312901,"Animalia","Chordata","Actinopterygii","Grammistidae","Aulacocephalus","spp",NA,"Perciformes"
37466906,"Animalia","Chordata","Actinopterygii","Ostraciidae","Kentrocapros","spp",NA,"Tetraodontiformes"
37290903,"Animalia","Chordata","Actinopterygii","Aploactinidae","Aploactis","spp",NA,"Scorpaeniformes"
37311918,"Animalia","Chordata","Actinopterygii","Percichthyidae","Bostockia","spp",NA,"Perciformes"
37465917,"Animalia","Chordata","Actinopterygii","Monacanthidae","Chaetodermis","spp",NA,"Tetraodontiformes"
37462908,"Animalia","Chordata","Actinopterygii","Soleidae","Phyllichthys","spp",NA,"Pleuronectiformes"
37081903,"Animalia","Chordata","Actinopterygii","Halosauridae","Halosaurus","spp",NA,"Notacanthiformes"
37311934,"Animalia","Chordata","Actinopterygii","Percichthyidae","Macquaria","spp",NA,"Perciformes"
37467908,"Animalia","Chordata","Actinopterygii","Tetraodontidae","Polyspina","spp",NA,"Tetraodontiformes"
37321905,"Animalia","Chordata","Actinopterygii","Terapontidae","Hephaestus","spp",NA,"Perciformes"
37289901,"Animalia","Chordata","Actinopterygii","Caracanthidae","Caracanthus","spp",NA,"Scorpaeniformes"
37287940,"Animalia","Chordata","Actinopterygii","Scorpaenidae","Scorpaenopsis","spp",NA,"Scorpaeniformes"
37439913,"Animalia","Chordata","Actinopterygii","Scombrolabracidae","Scombrolabrax","spp",NA,"Perciformes"
37015903,"Animalia","Chordata","Elasmobranchii","Scyliorhinidae","Atelomycterus","spp",NA,"Carcharhiniformes"
37228906,"Animalia","Chordata","Actinopterygii","Bythitidae","Barathronus","spp","[a gelatinous cuskeel]","Ophidiiformes"
37395903,"Animalia","Chordata","Actinopterygii","Creediidae","Schizochirus","spp",NA,"Perciformes"
37441917,"Animalia","Chordata","Actinopterygii","Scombridae","Euthynnus","spp",NA,"Perciformes"
37005903,"Animalia","Chordata","Elasmobranchii","Hexanchidae","Notorynchus","spp",NA,"Hexanchiformes"
37097901,"Animalia","Chordata","Actinopterygii","Argentinidae","Argentina","spp",NA,"Osmeriformes"
37282927,"Animalia","Chordata","Actinopterygii","Syngnathidae","Nannocampus","spp",NA,"Syngnathiformes"
37428962,"Animalia","Chordata","Actinopterygii","Gobiidae","Paedogobius","spp",NA,"Perciformes"
37132902,"Animalia","Chordata","Actinopterygii","Cetomimidae","Gyrinomimus","spp",NA,"Cetomimiformes"
37453901,"Animalia","Chordata","Actinopterygii","Osphronemidae","Trichogaster","spp","[a gourami]","Perciformes"
37013914,"Animalia","Chordata","Elasmobranchii","Stegostomatidae","Unknown","spp",NA,"Orectolobiformes"
37018915,"Animalia","Chordata","Elasmobranchii","Carcharhinidae","Unknown","spp",NA,"Carcharhiniformes"
37018916,"Animalia","Chordata","Elasmobranchii","Hemigaleidae","Unknown","spp",NA,"Carcharhiniformes"
37227904,"Animalia","Chordata","Actinopterygii","Macruronidae","Unknown","spp",NA,"Gadiformes"
37210917,"Animalia","Chordata","Actinopterygii","Lophichthyidae","Unknown","spp",NA,"Lophiiformes"
37020922,"Animalia","Chordata","Elasmobranchii","Dalatiidae","Unknown","spp",NA,"Squaliformes"
37351905,"Animalia","Chordata","Actinopterygii","Lethrinidae","Gnathodentex","spp",NA,"Perciformes"
37327902,"Animalia","Chordata","Actinopterygii","Apogonidae","Apogonichthyoides","spp",NA,"Perciformes"
37287950,"Animalia","Chordata","Actinopterygii","Setarchidae","Unknown","spp",NA,"Scorpaeniformes"
37287951,"Animalia","Chordata","Actinopterygii","Synanceiidae","Unknown","spp",NA,"Scorpaeniformes"
37429921,"Animalia","Chordata","Actinopterygii","Eleotridae","Unknown","spp",NA,"Perciformes"
37362905,"Animalia","Chordata","Actinopterygii","Drepaneidae","Unknown","spp",NA,"Perciformes"
37361908,"Animalia","Chordata","Actinopterygii","Kyphosidae","Unknown","spp",NA,"Perciformes"
37228956,"Animalia","Chordata","Actinopterygii","Bythitidae","Timorichthys","spp","[a gelatinous cuskeel]","Ophidiiformes"
37465911,"Animalia","Chordata","Actinopterygii","Balistidae","Balistes","spp",NA,"Tetraodontiformes"
37077901,"Animalia","Chordata","Actinopterygii","Cyematidae","Cyema","spp",NA,"Saccopharyngiformes"
37357901,"Animalia","Chordata","Actinopterygii","Leptobramidae","Leptobrama","spp",NA,"Perciformes"
37428918,"Animalia","Chordata","Actinopterygii","Gobiidae","Cabillus","spp",NA,"Perciformes"
37082901,"Animalia","Chordata","Actinopterygii","Lipogenyidae","Lipogenys","spp",NA,"Notacanthiformes"
37287945,"Animalia","Chordata","Actinopterygii","Scorpaenidae","Taenianotus","spp",NA,"Scorpaeniformes"
37085914,"Animalia","Chordata","Actinopterygii","Pristigasteridae","Ilisha","spp",NA,"Clupeiformes"
37461911,"Animalia","Chordata","Actinopterygii","Pleuronectidae","Reinhardtius","spp",NA,"Pleuronectiformes"
37067908,"Animalia","Chordata","Actinopterygii","Colocongridae","Coloconger","spp",NA,"Anguilliformes"
37267901,"Animalia","Chordata","Actinopterygii","Caproidae","Antigonia","spp",NA,"Perciformes"
37319901,"Animalia","Chordata","Actinopterygii","Acanthoclinidae","Beliops","spp",NA,"Perciformes"
37097905,"Animalia","Chordata","Actinopterygii","Argentinidae","Unknown","spp",NA,"Osmeriformes"
37226902,"Animalia","Chordata","Actinopterygii","Phycidae","Gaidropsarus","spp",NA,"Gadiformes"
37429912,"Animalia","Chordata","Actinopterygii","Eleotridae","Milyeringa","spp",NA,"Perciformes"
37372903,"Animalia","Chordata","Actinopterygii","Pomacentridae","Amblyglyphidodon","spp",NA,"Perciformes"
37427917,"Animalia","Chordata","Actinopterygii","Callionymidae","Unknown","spp",NA,"Perciformes"
37321907,"Animalia","Chordata","Actinopterygii","Terapontidae","Mesopristes","spp",NA,"Perciformes"
37414903,"Animalia","Chordata","Actinopterygii","Ophiclinidae","Peronedys","spp",NA,"Perciformes"
37037902,"Animalia","Chordata","Elasmobranchii","Hexatrygonidae","Hexatrygon","spp",NA,"Rajiformes"
37228943,"Animalia","Chordata","Actinopterygii","Ophidiidae","Neobythites","spp",NA,"Ophidiiformes"
37102902,"Animalia","Chordata","Actinopterygii","Galaxiidae","Galaxiella","spp",NA,"Osmeriformes"
37365911,"Animalia","Chordata","Actinopterygii","Pomacanthidae","Genicanthus","spp",NA,"Perciformes"
37439914,"Animalia","Chordata","Actinopterygii","Gempylidae","Thyrsites","spp",NA,"Perciformes"
37076901,"Animalia","Chordata","Actinopterygii","Nemichthyidae","Avocettina","spp",NA,"Anguilliformes"
37439909,"Animalia","Chordata","Actinopterygii","Gempylidae","Promethichthys","spp",NA,"Perciformes"
37311947,"Animalia","Chordata","Actinopterygii","Serranidae","Selenanthias","spp",NA,"Perciformes"
37445904,"Animalia","Chordata","Actinopterygii","Centrolophidae","Centrolophus","spp",NA,"Perciformes"
37229904,"Animalia","Chordata","Actinopterygii","Carapidae","Eurypleuron","spp",NA,"Ophidiiformes"
37232908,"Animalia","Chordata","Actinopterygii","Bathygadidae","Gadomus","spp",NA,"Gadiformes"
37428930,"Animalia","Chordata","Actinopterygii","Gobiidae","Egglestonichthys","spp",NA,"Perciformes"
37115901,"Animalia","Chordata","Actinopterygii","Platytroctidae","Holtbyrnia","spp",NA,"Osmeriformes"
37208901,"Animalia","Chordata","Actinopterygii","Lophiidae","Lophiodes","spp",NA,"Lophiiformes"
37341903,"Animalia","Chordata","Actinopterygii","Leiognathidae","Equulites","spp",NA,"Perciformes"
37429920,"Animalia","Chordata","Actinopterygii","Xenisthmidae","Xenisthmus","spp",NA,"Perciformes"
37060905,"Animalia","Chordata","Actinopterygii","Muraenidae","Gymnomuraena","spp",NA,"Anguilliformes"
37384945,"Animalia","Chordata","Actinopterygii","Labridae","Wetmorella","spp",NA,"Perciformes"
37060904,"Animalia","Chordata","Actinopterygii","Muraenidae","Enchelynassa","spp",NA,"Anguilliformes"
37114916,"Animalia","Chordata","Actinopterygii","Alepocephalidae","Talismania","spp",NA,"Osmeriformes"
37407908,"Animalia","Chordata","Actinopterygii","Channichthyidae","Pagetopsis","spp",NA,"Perciformes"
37367907,"Animalia","Chordata","Actinopterygii","Pentacerotidae","Pentaceros","spp",NA,"Perciformes"
37106905,"Animalia","Chordata","Actinopterygii","Phosichthyidae","Ichthyococcus","spp",NA,"Stomiiformes"
37210905,"Animalia","Chordata","Actinopterygii","Antennariidae","Echinophryne","spp",NA,"Lophiiformes"
37279901,"Animalia","Chordata","Actinopterygii","Macroramphosidae","Centriscops","spp",NA,"Syngnathiformes"
